_class,_id,amount,asset_id,asset_name,balance,col_id,created_by,date_created,date_modified,deleted_by,deleted_date,driver_id,franchise_id,is_deleted,is_expired,payment_mode,payment_type,plan_id,source_creation,status,system_created_date,transaction_id,transaction_ref_no
com.collection.api.rest.model.EscrowBook,628cb043a54e8406452b8e26,-190,3,A10002,-190,96,Test,2021-11-28T00:00:00.000Z,2022-05-24T10:15:31.935Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,3,APP,Created,2022-05-24T10:15:31.935Z,0,0
com.collection.api.rest.model.EscrowBook,628cb068a54e8406452b8e27,-190,4,A10003,-190,97,Test,2021-11-28T00:00:00.000Z,2022-05-24T10:16:08.324Z, ,-000001-11-28T00:00:00.000Z,53,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:16:08.324Z,0,0
com.collection.api.rest.model.EscrowBook,628cb08aa54e8406452b8e28,-160,305,A10298,-160,98,Test,2022-04-20T00:00:00.000Z,2022-05-24T10:16:42.665Z, ,-000001-11-28T00:00:00.000Z,846,259,false,false,APP,invoice,4,APP,Created,2022-05-24T10:16:42.665Z,0,0
com.collection.api.rest.model.EscrowBook,628cb08ba54e8406452b8e29,-190,2,A10001,-190,99,Test,2021-11-29T00:00:00.000Z,2022-05-24T10:16:43.684Z, ,-000001-11-28T00:00:00.000Z,51,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:16:43.684Z,0,0
com.collection.api.rest.model.EscrowBook,628cb0a7a54e8406452b8e2a,-190,3,A10002,-190,100,Test,2021-11-29T00:00:00.000Z,2022-05-24T10:17:11.204Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:17:11.204Z,0,0
com.collection.api.rest.model.EscrowBook,628cb0d3a54e8406452b8e2b,-190,3,A10002,-190,101,Test,2021-11-29T00:00:00.000Z,2022-05-24T10:17:55.132Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,3,APP,Created,2022-05-24T10:17:55.132Z,0,0
com.collection.api.rest.model.EscrowBook,628cb0f0a54e8406452b8e2c,-160,108,A10107,-160,102,Test,2022-04-20T00:00:00.000Z,2022-05-24T10:18:24.755Z, ,-000001-11-28T00:00:00.000Z,718,259,false,false,APP,invoice,4,APP,Created,2022-05-24T10:18:24.755Z,0,0
com.collection.api.rest.model.EscrowBook,628cb104a54e8406452b8e2d,-190,4,A10003,-190,103,Test,2021-11-29T00:00:00.000Z,2022-05-24T10:18:44.888Z, ,-000001-11-28T00:00:00.000Z,53,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:18:44.888Z,0,0
com.collection.api.rest.model.EscrowBook,628cb12da54e8406452b8e2e,-160,106,A10105,-160,104,Test,2022-04-20T00:00:00.000Z,2022-05-24T10:19:25.179Z, ,-000001-11-28T00:00:00.000Z,656,259,false,false,APP,invoice,4,APP,Created,2022-05-24T10:19:25.179Z,0,0
com.collection.api.rest.model.EscrowBook,628cb12ea54e8406452b8e2f,-190,2,A10001,-190,105,Test,2021-11-30T00:00:00.000Z,2022-05-24T10:19:26.691Z, ,-000001-11-28T00:00:00.000Z,51,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:19:26.691Z,0,0
com.collection.api.rest.model.EscrowBook,628cb144a54e8406452b8e30,-160,106,A10105,-160,106,Test,2022-04-20T00:00:00.000Z,2022-05-24T10:19:48.537Z, ,-000001-11-28T00:00:00.000Z,656,259,false,false,APP,invoice,4,APP,Created,2022-05-24T10:19:48.537Z,0,0
com.collection.api.rest.model.EscrowBook,628cb152a54e8406452b8e31,-190,3,A10002,-190,107,Test,2021-11-30T00:00:00.000Z,2022-05-24T10:20:02.042Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:20:02.042Z,0,0
com.collection.api.rest.model.EscrowBook,628cb170a54e8406452b8e32,-190,3,A10002,-190,108,Test,2021-11-30T00:00:00.000Z,2022-05-24T10:20:32.704Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,3,APP,Created,2022-05-24T10:20:32.704Z,0,0
com.collection.api.rest.model.EscrowBook,628cb195a54e8406452b8e33,-190,4,A10003,-190,109,Test,2021-11-30T00:00:00.000Z,2022-05-24T10:21:09.780Z, ,-000001-11-28T00:00:00.000Z,53,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:21:09.780Z,0,0
com.collection.api.rest.model.EscrowBook,628cb1cba54e8406452b8e34,-190,2,A10001,-190,110,Test,2021-12-01T00:00:00.000Z,2022-05-24T10:22:03.221Z, ,-000001-11-28T00:00:00.000Z,51,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:22:03.221Z,0,0
com.collection.api.rest.model.EscrowBook,628cb221a54e8406452b8e35,-190,3,A10002,-190,111,Test,2021-12-01T00:00:00.000Z,2022-05-24T10:23:29.141Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:23:29.141Z,0,0
com.collection.api.rest.model.EscrowBook,628cb225a54e8406452b8e36,-160,106,A10332,-160,112,Test,2022-04-20T00:00:00.000Z,2022-05-24T10:23:33.904Z, ,-000001-11-28T00:00:00.000Z,339,610,false,false,APP,invoice,4,APP,Created,2022-05-24T10:23:33.904Z,0,0
com.collection.api.rest.model.EscrowBook,628cb23ea54e8406452b8e37,-190,3,A10002,-190,113,Test,2021-12-01T00:00:00.000Z,2022-05-24T10:23:58.066Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,3,APP,Created,2022-05-24T10:23:58.066Z,0,0
com.collection.api.rest.model.EscrowBook,628cb263a54e8406452b8e38,-190,4,A10003,-190,114,Test,2021-12-01T00:00:00.000Z,2022-05-24T10:24:35.193Z, ,-000001-11-28T00:00:00.000Z,53,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:24:35.193Z,0,0
com.collection.api.rest.model.EscrowBook,628cb288a54e8406452b8e39,-190,2,A10001,-190,115,Test,2021-12-02T00:00:00.000Z,2022-05-24T10:25:12.083Z, ,-000001-11-28T00:00:00.000Z,51,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:25:12.083Z,0,0
com.collection.api.rest.model.EscrowBook,628cb4cba54e8406452b8e3a,-190,3,A10002,-190,116,Test,2021-12-02T00:00:00.000Z,2022-05-24T10:34:51.291Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:34:51.291Z,0,0
com.collection.api.rest.model.EscrowBook,628cb4e9a54e8406452b8e3b,-190,3,A10002,-190,117,Test,2021-12-02T00:00:00.000Z,2022-05-24T10:35:21.000Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,3,APP,Created,2022-05-24T10:35:21.000Z,0,0
com.collection.api.rest.model.EscrowBook,628cb50da54e8406452b8e3c,-190,4,A10003,-190,118,Test,2021-12-02T00:00:00.000Z,2022-05-24T10:35:57.998Z, ,-000001-11-28T00:00:00.000Z,53,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:35:57.998Z,0,0
com.collection.api.rest.model.EscrowBook,628cb52ea54e8406452b8e3d,-190,2,A10001,-190,119,Test,2021-12-03T00:00:00.000Z,2022-05-24T10:36:30.331Z, ,-000001-11-28T00:00:00.000Z,51,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:36:30.331Z,0,0
com.collection.api.rest.model.EscrowBook,628cb562a54e8406452b8e3e,-190,3,A10002,-190,120,Test,2021-12-03T00:00:00.000Z,2022-05-24T10:37:22.781Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:37:22.781Z,0,0
com.collection.api.rest.model.EscrowBook,628cb583a54e8406452b8e3f,-190,3,A10002,-190,121,Test,2021-12-03T00:00:00.000Z,2022-05-24T10:37:55.336Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,3,APP,Created,2022-05-24T10:37:55.336Z,0,0
com.collection.api.rest.model.EscrowBook,628cb5b5a54e8406452b8e40,-190,4,A10003,-190,122,Test,2021-12-03T00:00:00.000Z,2022-05-24T10:38:45.011Z, ,-000001-11-28T00:00:00.000Z,53,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:38:45.011Z,0,0
com.collection.api.rest.model.EscrowBook,628cb5d6a54e8406452b8e41,-190,2,A10001,-190,123,Test,2021-12-04T00:00:00.000Z,2022-05-24T10:39:18.815Z, ,-000001-11-28T00:00:00.000Z,51,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:39:18.815Z,0,0
com.collection.api.rest.model.EscrowBook,628cb600a54e8406452b8e42,-190,3,A10002,-190,124,Test,2021-12-04T00:00:00.000Z,2022-05-24T10:40:00.634Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:40:00.634Z,0,0
com.collection.api.rest.model.EscrowBook,628cb61da54e8406452b8e43,-190,3,A10002,-190,125,Test,2021-12-04T00:00:00.000Z,2022-05-24T10:40:29.075Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,3,APP,Created,2022-05-24T10:40:29.075Z,0,0
com.collection.api.rest.model.EscrowBook,628cb641a54e8406452b8e44,-190,4,A10003,-190,126,Test,2021-12-04T00:00:00.000Z,2022-05-24T10:41:05.460Z, ,-000001-11-28T00:00:00.000Z,53,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:41:05.460Z,0,0
com.collection.api.rest.model.EscrowBook,628cb684a54e8406452b8e45,-190,2,A10001,-190,127,Test,2021-12-05T00:00:00.000Z,2022-05-24T10:42:12.296Z, ,-000001-11-28T00:00:00.000Z,51,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:42:12.296Z,0,0
com.collection.api.rest.model.EscrowBook,628cb748a54e8406452b8e46,-190,3,A10002,-190,128,Test,2021-12-05T00:00:00.000Z,2022-05-24T10:45:28.284Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:45:28.284Z,0,0
com.collection.api.rest.model.EscrowBook,628cb766a54e8406452b8e47,-190,3,A10002,-190,129,Test,2021-12-05T00:00:00.000Z,2022-05-24T10:45:58.573Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,3,APP,Created,2022-05-24T10:45:58.573Z,0,0
com.collection.api.rest.model.EscrowBook,628cb789a54e8406452b8e48,-190,4,A10003,-190,130,Test,2021-12-05T00:00:00.000Z,2022-05-24T10:46:33.553Z, ,-000001-11-28T00:00:00.000Z,53,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:46:33.553Z,0,0
com.collection.api.rest.model.EscrowBook,628cb7afa54e8406452b8e49,-190,2,A10001,-190,131,Test,2021-12-06T00:00:00.000Z,2022-05-24T10:47:11.291Z, ,-000001-11-28T00:00:00.000Z,51,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:47:11.291Z,0,0
com.collection.api.rest.model.EscrowBook,628cb7d4a54e8406452b8e4a,-190,3,A10002,-190,132,Test,2021-12-06T00:00:00.000Z,2022-05-24T10:47:48.160Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:47:48.160Z,0,0
com.collection.api.rest.model.EscrowBook,628cb7f1a54e8406452b8e4b,-190,3,A10002,-190,133,Test,2021-12-06T00:00:00.000Z,2022-05-24T10:48:17.029Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,3,APP,Created,2022-05-24T10:48:17.029Z,0,0
com.collection.api.rest.model.EscrowBook,628cb812a54e8406452b8e4c,-190,4,A10003,-190,134,Test,2021-12-06T00:00:00.000Z,2022-05-24T10:48:50.601Z, ,-000001-11-28T00:00:00.000Z,53,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:48:50.601Z,0,0
com.collection.api.rest.model.EscrowBook,628cb832a54e8406452b8e4d,-190,2,A10001,-190,135,Test,2021-12-07T00:00:00.000Z,2022-05-24T10:49:22.548Z, ,-000001-11-28T00:00:00.000Z,51,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:49:22.548Z,0,0
com.collection.api.rest.model.EscrowBook,628cb85da54e8406452b8e4e,-190,3,A10002,-190,136,Test,2021-12-07T00:00:00.000Z,2022-05-24T10:50:05.959Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:50:05.959Z,0,0
com.collection.api.rest.model.EscrowBook,628cb878a54e8406452b8e4f,-190,3,A10002,-190,137,Test,2021-12-07T00:00:00.000Z,2022-05-24T10:50:32.779Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,3,APP,Created,2022-05-24T10:50:32.779Z,0,0
com.collection.api.rest.model.EscrowBook,628cb8a0a54e8406452b8e50,-190,4,A10003,-190,138,Test,2021-12-07T00:00:00.000Z,2022-05-24T10:51:12.310Z, ,-000001-11-28T00:00:00.000Z,53,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:51:12.310Z,0,0
com.collection.api.rest.model.EscrowBook,628cb8e0a54e8406452b8e51,-190,2,A10001,-190,139,Test,2021-12-08T00:00:00.000Z,2022-05-24T10:52:16.990Z, ,-000001-11-28T00:00:00.000Z,51,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:52:16.990Z,0,0
com.collection.api.rest.model.EscrowBook,628cb977a54e8406452b8e52,-190,3,A10002,-190,140,Test,2021-12-08T00:00:00.000Z,2022-05-24T10:54:47.547Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:54:47.547Z,0,0
com.collection.api.rest.model.EscrowBook,628cb993a54e8406452b8e53,-190,3,A10002,-190,141,Test,2021-12-08T00:00:00.000Z,2022-05-24T10:55:15.869Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,3,APP,Created,2022-05-24T10:55:15.869Z,0,0
com.collection.api.rest.model.EscrowBook,628cb9b2a54e8406452b8e54,-190,4,A10003,-190,142,Test,2021-12-08T00:00:00.000Z,2022-05-24T10:55:46.384Z, ,-000001-11-28T00:00:00.000Z,53,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:55:46.384Z,0,0
com.collection.api.rest.model.EscrowBook,628cb9d4a54e8406452b8e55,-190,2,A10001,-190,143,Test,2021-12-09T00:00:00.000Z,2022-05-24T10:56:20.056Z, ,-000001-11-28T00:00:00.000Z,51,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:56:20.056Z,0,0
com.collection.api.rest.model.EscrowBook,628cba94a54e8406452b8e56,-190,3,A10002,-190,144,Test,2021-12-09T00:00:00.000Z,2022-05-24T10:59:32.096Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,6,APP,Created,2022-05-24T10:59:32.096Z,0,0
com.collection.api.rest.model.EscrowBook,628cbaaba54e8406452b8e57,-190,3,A10002,-190,145,Test,2021-12-09T00:00:00.000Z,2022-05-24T10:59:55.776Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,3,APP,Created,2022-05-24T10:59:55.776Z,0,0
com.collection.api.rest.model.EscrowBook,628cbac9a54e8406452b8e58,-190,4,A10003,-190,146,Test,2021-12-09T00:00:00.000Z,2022-05-24T11:00:25.450Z, ,-000001-11-28T00:00:00.000Z,53,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:00:25.450Z,0,0
com.collection.api.rest.model.EscrowBook,628cbaeda54e8406452b8e59,-190,2,A10001,-190,147,Test,2021-12-10T00:00:00.000Z,2022-05-24T11:01:01.679Z, ,-000001-11-28T00:00:00.000Z,51,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:01:01.679Z,0,0
com.collection.api.rest.model.EscrowBook,628cbb11a54e8406452b8e5a,-190,3,A10002,-190,148,Test,2021-12-10T00:00:00.000Z,2022-05-24T11:01:37.544Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:01:37.544Z,0,0
com.collection.api.rest.model.EscrowBook,628cbb2da54e8406452b8e5b,-190,3,A10002,-190,149,Test,2021-12-10T00:00:00.000Z,2022-05-24T11:02:05.835Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,3,APP,Created,2022-05-24T11:02:05.835Z,0,0
com.collection.api.rest.model.EscrowBook,628cbb67a54e8406452b8e5c,-190,4,A10003,-190,150,Test,2021-12-10T00:00:00.000Z,2022-05-24T11:03:03.418Z, ,-000001-11-28T00:00:00.000Z,53,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:03:03.418Z,0,0
com.collection.api.rest.model.EscrowBook,628cbc3da54e8406452b8e5d,-190,9,A10008,-190,151,Test,2021-12-10T00:00:00.000Z,2022-05-24T11:06:37.062Z, ,-000001-11-28T00:00:00.000Z,63,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:06:37.062Z,0,0
com.collection.api.rest.model.EscrowBook,628cbc63a54e8406452b8e5e,-190,8,A10007,-190,152,Test,2021-12-10T00:00:00.000Z,2022-05-24T11:07:15.205Z, ,-000001-11-28T00:00:00.000Z,64,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:07:15.205Z,0,0
com.collection.api.rest.model.EscrowBook,628cbcd4a54e8406452b8e5f,-190,6,A10005,-190,153,Test,2021-12-10T00:00:00.000Z,2022-05-24T11:09:08.658Z, ,-000001-11-28T00:00:00.000Z,65,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:09:08.658Z,0,0
com.collection.api.rest.model.EscrowBook,628cbd05a54e8406452b8e60,-190,7,A10006,-190,154,Test,2021-12-10T00:00:00.000Z,2022-05-24T11:09:57.340Z, ,-000001-11-28T00:00:00.000Z,68,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:09:57.340Z,0,0
com.collection.api.rest.model.EscrowBook,628cbd27a54e8406452b8e61,-190,2,A10001,-190,155,Test,2021-12-11T00:00:00.000Z,2022-05-24T11:10:31.834Z, ,-000001-11-28T00:00:00.000Z,51,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:10:31.834Z,0,0
com.collection.api.rest.model.EscrowBook,628cbd45a54e8406452b8e62,-190,3,A10002,-190,156,Test,2021-12-11T00:00:00.000Z,2022-05-24T11:11:01.586Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:11:01.586Z,0,0
com.collection.api.rest.model.EscrowBook,628cbd5ea54e8406452b8e63,-190,3,A10002,-190,157,Test,2021-12-11T00:00:00.000Z,2022-05-24T11:11:26.654Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,3,APP,Created,2022-05-24T11:11:26.654Z,0,0
com.collection.api.rest.model.EscrowBook,628cbd89a54e8406452b8e64,-190,4,A10003,-190,158,Test,2021-12-11T00:00:00.000Z,2022-05-24T11:12:09.589Z, ,-000001-11-28T00:00:00.000Z,53,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:12:09.589Z,0,0
com.collection.api.rest.model.EscrowBook,628cbdaba54e8406452b8e65,-190,9,A10008,-190,159,Test,2021-12-11T00:00:00.000Z,2022-05-24T11:12:43.627Z, ,-000001-11-28T00:00:00.000Z,63,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:12:43.627Z,0,0
com.collection.api.rest.model.EscrowBook,628cbe11a54e8406452b8e66,-190,6,A10005,-190,160,Test,2021-12-11T00:00:00.000Z,2022-05-24T11:14:25.388Z, ,-000001-11-28T00:00:00.000Z,65,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:14:25.388Z,0,0
com.collection.api.rest.model.EscrowBook,628cbe2fa54e8406452b8e67,-190,7,A10006,-190,161,Test,2021-12-11T00:00:00.000Z,2022-05-24T11:14:55.945Z, ,-000001-11-28T00:00:00.000Z,68,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:14:55.945Z,0,0
com.collection.api.rest.model.EscrowBook,628cbe52a54e8406452b8e68,-190,2,A10001,-190,162,Test,2021-12-12T00:00:00.000Z,2022-05-24T11:15:30.616Z, ,-000001-11-28T00:00:00.000Z,51,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:15:30.616Z,0,0
com.collection.api.rest.model.EscrowBook,628cbe77a54e8406452b8e69,-190,3,A10002,-190,163,Test,2021-12-12T00:00:00.000Z,2022-05-24T11:16:07.968Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:16:07.968Z,0,0
com.collection.api.rest.model.EscrowBook,628cbe92a54e8406452b8e6a,-190,3,A10002,-190,164,Test,2021-12-12T00:00:00.000Z,2022-05-24T11:16:34.957Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,3,APP,Created,2022-05-24T11:16:34.957Z,0,0
com.collection.api.rest.model.EscrowBook,628cbeb3a54e8406452b8e6b,-190,4,A10003,-190,165,Test,2021-12-12T00:00:00.000Z,2022-05-24T11:17:07.183Z, ,-000001-11-28T00:00:00.000Z,53,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:17:07.183Z,0,0
com.collection.api.rest.model.EscrowBook,628cbed5a54e8406452b8e6c,-190,9,A10008,-190,166,Test,2021-12-12T00:00:00.000Z,2022-05-24T11:17:41.012Z, ,-000001-11-28T00:00:00.000Z,63,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:17:41.012Z,0,0
com.collection.api.rest.model.EscrowBook,628cbef7a54e8406452b8e6d,-190,6,A10005,-190,167,Test,2021-12-12T00:00:00.000Z,2022-05-24T11:18:15.033Z, ,-000001-11-28T00:00:00.000Z,65,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:18:15.033Z,0,0
com.collection.api.rest.model.EscrowBook,628cbf18a54e8406452b8e6e,-190,7,A10006,-190,168,Test,2021-12-12T00:00:00.000Z,2022-05-24T11:18:48.867Z, ,-000001-11-28T00:00:00.000Z,68,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:18:48.867Z,0,0
com.collection.api.rest.model.EscrowBook,628cc191a54e8406452b8e6f,-190,2,A10001,-190,169,Test,2021-12-13T00:00:00.000Z,2022-05-24T11:29:21.519Z, ,-000001-11-28T00:00:00.000Z,51,30,false,false,APP,invoice,6,APP,Created,2022-05-24T11:29:21.519Z,0,0
com.collection.api.rest.model.EscrowBook,628cc3a4a54e8406452b8e70,-160,263,A10256,-190,170,Test,2022-04-20T00:00:00.000Z,2022-05-24T11:38:12.794Z, ,-000001-11-28T00:00:00.000Z,788,574,false,false,APP,invoice,6,APP,Created,2022-05-24T11:38:12.794Z,0,0
com.collection.api.rest.model.EscrowBook,628cc411a54e8406452b8e71,-190,284,A10277,-190,171,Test,2022-04-20T00:00:00.000Z,2022-05-24T11:40:01.829Z, ,-000001-11-28T00:00:00.000Z,785,574,false,false,APP,invoice,6,APP,Created,2022-05-24T11:40:01.829Z,0,0
com.collection.api.rest.model.EscrowBook,628cc470a54e8406452b8e72,-160,256,A10249,-160,172,Test,2022-04-20T00:00:00.000Z,2022-05-24T11:41:36.109Z, ,-000001-11-28T00:00:00.000Z,780,610,false,false,APP,invoice,4,APP,Created,2022-05-24T11:41:36.109Z,0,0
com.collection.api.rest.model.EscrowBook,628cc5dea54e8406452b8e73,-160,256,A10249,-160,173,Test,2022-04-20T00:00:00.000Z,2022-05-24T11:47:42.116Z, ,-000001-11-28T00:00:00.000Z,780,610,false,false,APP,invoice,4,APP,Created,2022-05-24T11:47:42.116Z,0,0
com.collection.api.rest.model.EscrowBook,628cc61ca54e8406452b8e74,-190,285,A10278,-190,174,Test,2022-04-20T00:00:00.000Z,2022-05-24T11:48:44.748Z, ,-000001-11-28T00:00:00.000Z,779,574,false,false,APP,invoice,6,APP,Created,2022-05-24T11:48:44.748Z,0,0
com.collection.api.rest.model.EscrowBook,628cc65ba54e8406452b8e75,-160,259,A10252,-160,175,Test,2022-04-20T00:00:00.000Z,2022-05-24T11:49:47.648Z, ,-000001-11-28T00:00:00.000Z,759,610,false,false,APP,invoice,4,APP,Created,2022-05-24T11:49:47.648Z,0,0
com.collection.api.rest.model.EscrowBook,628cc65fa54e8406452b8e76,-160,259,A10252,-160,176,Test,2022-04-20T00:00:00.000Z,2022-05-24T11:49:51.747Z, ,-000001-11-28T00:00:00.000Z,759,610,false,false,APP,invoice,4,APP,Created,2022-05-24T11:49:51.747Z,0,0
com.collection.api.rest.model.EscrowBook,628cc69da54e8406452b8e77,-160,261,A10254,-160,177,Test,2022-04-20T00:00:00.000Z,2022-05-24T11:50:53.284Z, ,-000001-11-28T00:00:00.000Z,752,610,false,false,APP,invoice,4,APP,Created,2022-05-24T11:50:53.284Z,0,0
com.collection.api.rest.model.EscrowBook,628cc6eda54e8406452b8e78,-160,266,A10259,-160,178,Test,2022-04-20T00:00:00.000Z,2022-05-24T11:52:13.693Z, ,-000001-11-28T00:00:00.000Z,742,610,false,false,APP,invoice,4,APP,Created,2022-05-24T11:52:13.693Z,0,0
com.collection.api.rest.model.EscrowBook,628cc71ba54e8406452b8e79,-160,261,A10261,-160,179,Test,2022-04-20T00:00:00.000Z,2022-05-24T11:52:59.528Z, ,-000001-11-28T00:00:00.000Z,741,610,false,false,APP,invoice,4,APP,Created,2022-05-24T11:52:59.528Z,0,0
com.collection.api.rest.model.EscrowBook,628cc71ea54e8406452b8e7a,-160,261,A10261,-160,180,Test,2022-04-20T00:00:00.000Z,2022-05-24T11:53:02.652Z, ,-000001-11-28T00:00:00.000Z,741,610,false,false,APP,invoice,4,APP,Created,2022-05-24T11:53:02.652Z,0,0
com.collection.api.rest.model.EscrowBook,628cc748a54e8406452b8e7b,-160,271,A10264,-160,181,Test,2022-04-20T00:00:00.000Z,2022-05-24T11:53:44.662Z, ,-000001-11-28T00:00:00.000Z,740,610,false,false,APP,invoice,4,APP,Created,2022-05-24T11:53:44.662Z,0,0
com.collection.api.rest.model.EscrowBook,628cc7a6a54e8406452b8e7c,-190,160,A10270,-190,182,Test,2022-04-20T00:00:00.000Z,2022-05-24T11:55:18.228Z, ,-000001-11-28T00:00:00.000Z,841,610,false,false,APP,invoice,6,APP,Created,2022-05-24T11:55:18.228Z,0,0
com.collection.api.rest.model.EscrowBook,628cc7eea54e8406452b8e7d,-190,275,A10268,-190,183,Test,2022-04-20T00:00:00.000Z,2022-05-24T11:56:30.285Z, ,-000001-11-28T00:00:00.000Z,831,160,false,false,APP,invoice,6,APP,Created,2022-05-24T11:56:30.285Z,0,0
com.collection.api.rest.model.EscrowBook,628cc834a54e8406452b8e7e,-190,282,A10275,-190,184,Test,2022-04-20T00:00:00.000Z,2022-05-24T11:57:40.569Z, ,-000001-11-28T00:00:00.000Z,825,160,false,false,APP,invoice,6,APP,Created,2022-05-24T11:57:40.569Z,0,0
com.collection.api.rest.model.EscrowBook,628ce846a54e8406452b8e7f,-190,3,A10002,-190,185,Test,2021-12-13T00:00:00.000Z,2022-05-24T14:14:30.514Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,6,APP,Created,2022-05-24T14:14:30.514Z,0,0
com.collection.api.rest.model.EscrowBook,628ce8b7a54e8406452b8e80,-190,3,A10002,-190,186,Test,2021-12-13T00:00:00.000Z,2022-05-24T14:16:23.672Z, ,-000001-11-28T00:00:00.000Z,52,30,false,false,APP,invoice,3,APP,Created,2022-05-24T14:16:23.672Z,0,0
com.collection.api.rest.model.EscrowBook,628ce8d8a54e8406452b8e81,-190,4,A10003,-190,187,Test,2021-12-13T00:00:00.000Z,2022-05-24T14:16:56.910Z, ,-000001-11-28T00:00:00.000Z,53,30,false,false,APP,invoice,6,APP,Created,2022-05-24T14:16:56.910Z,0,0
